frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved
"48","Jun 14, 2020 10:20:52.076500000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5dde2ec993e84469fc26246457dabf6d48fc347e82de4f0d944c64e0cc5a9cf09581a7c7eeac92813a1d14a58b4ed7346ea1f","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"49","Jun 14, 2020 10:20:52.335997000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5dde2190dcba5865b9f816d99c700124e9868e3fafc8f5abaada60b30ee7a1337a1a13519c12b088039c1dd25836649339d60d642bb482661e3724c31f7c0b16dcb842121a2617e33e71c371f235223b25faf","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"50","Jun 14, 2020 10:20:52.366683000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5dde271a7fc128d9b63c11fe5649852be223b6bfc6e70ddcbdeca5f82b1b3185ee80a2e87c45ee45a756f02a9aebe7b8f63dc","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"51","Jun 14, 2020 10:20:53.073343000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5dde384557a4c79ff43680900bb99c6462f5f303a7493a4889006ffae411729be86f0be194692f0a34c61377e3cd6734f57154770b8038ab07a6e0236a5adec0b416dce5afa5b9a5a825f87340f04377cfa439e292dc57cc8827774d881193a564b30","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"52","Jun 14, 2020 10:20:53.099277000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5dde31c226cc5b680f704943238f1341e3e2447e82de4f0d944c64e0cc5a9cf09581ab1445e51ed3c1f9d35bd7eeb34a69135","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"53","Jun 14, 2020 10:20:53.544575000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5dde3ee428f21fecfef90764621d6162a5935e3fafc8f5abaada60b30ee7a1337a1a13519c12b088039c1dd25836649339d60c49c28cfea2e3735009b3a7326d4084c036ad09c88500184770fd03c1cf93dc3","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"54","Jun 14, 2020 10:20:53.597404000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5dde366f1062ccbbbd617c4f2236de93f6e1a4bc4ae24bec92be8b34cc73eed4ad6589d209b922073f99791a8d47d8a7d6b34","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"55","Jun 14, 2020 10:20:54.009556000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5dde49273f31dbd6b74839264f1940289f30d303a7493a4889006ffae411729be86f037523e7d6ebdba6475123dbfa3e823ac043794d41b5fed5a7df2f33c798facaedbf859bf4b8a7f5f9738d944efeb09fc1ff79a490a72a06fa9759356a36a9090","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"56","Jun 14, 2020 10:20:54.020666000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5dde30e073ba87d9929b79a5310c16f98296447e82de4f0d944c64e0cc5a9cf09581ac1af51076cf4ed8cf5beb33dc1873356","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"57","Jun 14, 2020 10:20:54.513576000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5dde3ae17ce663f8855816a4b95e977a5c1b8303a7493a4889006ffae411729be86f0f6c44c8941af450a6c92ae6625d70049002427fc65874be7fed40de2324eeda5639caaf1890c1ef18042037d38b759aee3e254a5be3004e852ea14575370ed17","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
