frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved
"186","Jun  6, 2020 16:59:46.425947000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"187","Jun  6, 2020 16:59:46.427912000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"188","Jun  6, 2020 16:59:46.430111000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"189","Jun  6, 2020 16:59:46.432545000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"190","Jun  6, 2020 16:59:46.434541000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"191","Jun  6, 2020 16:59:46.436258000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"192","Jun  6, 2020 16:59:46.437923000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"50298","5355","30",
"193","Jun  6, 2020 16:59:46.437967000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"194","Jun  6, 2020 16:59:46.439068000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"64390","5355","30",
"195","Jun  6, 2020 16:59:46.439132000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"63199","5355","30",
"196","Jun  6, 2020 16:59:46.439551000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"197","Jun  6, 2020 16:59:46.440036000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"54326","5355","30",
"198","Jun  6, 2020 16:59:46.441367000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"199","Jun  6, 2020 16:59:46.443851000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"200","Jun  6, 2020 16:59:46.445986000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"201","Jun  6, 2020 16:59:46.447911000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"202","Jun  6, 2020 16:59:46.449702000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"203","Jun  6, 2020 16:59:46.450708000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","ff:ff:ff:ff:ff:ff",,,,,,,,,
"204","Jun  6, 2020 16:59:46.451231000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"50461","5355","30",
"205","Jun  6, 2020 16:59:46.451859000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"206","Jun  6, 2020 16:59:46.452325000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"55162","5355","30",
"207","Jun  6, 2020 16:59:46.455366000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"208","Jun  6, 2020 16:59:46.457477000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"209","Jun  6, 2020 16:59:46.459423000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"210","Jun  6, 2020 16:59:46.461189000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"60698","5355","30",
"211","Jun  6, 2020 16:59:46.461525000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"212","Jun  6, 2020 16:59:46.462218000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"53229","5355","30",
"213","Jun  6, 2020 16:59:46.463517000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"214","Jun  6, 2020 16:59:46.465033000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"54149","5355","30",
"215","Jun  6, 2020 16:59:46.465831000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"49939","5355","30",
"216","Jun  6, 2020 16:59:46.530212000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","104",
"217","Jun  6, 2020 16:59:46.530404000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","69",
"218","Jun  6, 2020 16:59:46.714406000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"51148","5355","30",
"219","Jun  6, 2020 16:59:46.714916000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"58220","5355","30",
"220","Jun  6, 2020 16:59:46.729827000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"52053","5355","30",
"221","Jun  6, 2020 16:59:46.729995000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"60556","5355","30",
"222","Jun  6, 2020 16:59:46.752785000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"65336","5355","30",
"223","Jun  6, 2020 16:59:46.753064000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"52758","5355","30",
"224","Jun  6, 2020 16:59:46.753583000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"62320","5355","30",
"225","Jun  6, 2020 16:59:46.753994000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"56276","5355","30",
"226","Jun  6, 2020 16:59:46.783552000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","104",
"227","Jun  6, 2020 16:59:46.783678000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","69",
"228","Jun  6, 2020 16:59:46.798804000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"53520","5355","30",
"229","Jun  6, 2020 16:59:46.798918000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"51525","5355","30",
"230","Jun  6, 2020 16:59:46.852779000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"54326","5355","30",
"231","Jun  6, 2020 16:59:46.852852000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"63199","5355","30",
"232","Jun  6, 2020 16:59:46.853202000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"64390","5355","30",
"233","Jun  6, 2020 16:59:46.853250000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"50298","5355","30",
"234","Jun  6, 2020 16:59:46.867876000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"49939","5355","30",
"235","Jun  6, 2020 16:59:46.867887000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"55162","5355","30",
"236","Jun  6, 2020 16:59:46.868031000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"53229","5355","30",
"237","Jun  6, 2020 16:59:46.868343000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"50461","5355","30",
"238","Jun  6, 2020 16:59:46.868493000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"60698","5355","30",
"239","Jun  6, 2020 16:59:46.868625000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"54149","5355","30",
"240","Jun  6, 2020 16:59:47.031809000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","222",
"241","Jun  6, 2020 16:59:47.287679000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"242","Jun  6, 2020 16:59:47.289224000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"243","Jun  6, 2020 16:59:47.290848000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"244","Jun  6, 2020 16:59:47.292387000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"245","Jun  6, 2020 16:59:47.303378000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"246","Jun  6, 2020 16:59:47.305320000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"247","Jun  6, 2020 16:59:47.307073000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"248","Jun  6, 2020 16:59:47.309208000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"249","Jun  6, 2020 16:59:47.311175000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","43",
"250","Jun  6, 2020 16:59:47.312813000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","39",
"251","Jun  6, 2020 16:59:47.314964000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","43",
"252","Jun  6, 2020 16:59:47.316913000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","39",
"253","Jun  6, 2020 16:59:47.319074000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","43",
"254","Jun  6, 2020 16:59:47.320891000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","43",
"255","Jun  6, 2020 16:59:47.322547000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","39",
"256","Jun  6, 2020 16:59:47.324258000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","43",
"257","Jun  6, 2020 16:59:47.325985000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","39",
"258","Jun  6, 2020 16:59:47.328044000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"57191","5355","33",
"259","Jun  6, 2020 16:59:47.328070000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","43",
"260","Jun  6, 2020 16:59:47.329458000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"57963","5355","37",
"261","Jun  6, 2020 16:59:47.330744000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"57973","5355","37",
"262","Jun  6, 2020 16:59:47.331061000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"53139","5355","33",
"263","Jun  6, 2020 16:59:47.340123000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"264","Jun  6, 2020 16:59:47.342217000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"265","Jun  6, 2020 16:59:47.344193000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","43",
"266","Jun  6, 2020 16:59:47.346135000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"267","Jun  6, 2020 16:59:47.349420000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","43",
"268","Jun  6, 2020 16:59:47.351463000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"57739","5355","37",
"269","Jun  6, 2020 16:59:47.352319000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"50354","5355","37",
"270","Jun  6, 2020 16:59:47.356099000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"271","Jun  6, 2020 16:59:47.358156000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"272","Jun  6, 2020 16:59:47.360519000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"273","Jun  6, 2020 16:59:47.362687000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"274","Jun  6, 2020 16:59:47.371936000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"275","Jun  6, 2020 16:59:47.374242000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"276","Jun  6, 2020 16:59:47.376391000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"277","Jun  6, 2020 16:59:47.420862000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"278","Jun  6, 2020 16:59:47.423010000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"279","Jun  6, 2020 16:59:47.425200000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"280","Jun  6, 2020 16:59:47.432037000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","ff:ff:ff:ff:ff:ff",,,,,,,,,
"281","Jun  6, 2020 16:59:47.434038000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"282","Jun  6, 2020 16:59:47.442478000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"283","Jun  6, 2020 16:59:47.447123000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"284","Jun  6, 2020 16:59:47.448709000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"285","Jun  6, 2020 16:59:47.449243000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:16",,,,,,,,,
"286","Jun  6, 2020 16:59:47.449417000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:16","192.168.137.1","224.0.0.22","2",,,,,,
"287","Jun  6, 2020 16:59:47.475533000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"288","Jun  6, 2020 16:59:47.476840000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"289","Jun  6, 2020 16:59:47.477940000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"290","Jun  6, 2020 16:59:47.478793000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"291","Jun  6, 2020 16:59:47.480169000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"292","Jun  6, 2020 16:59:47.481125000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"293","Jun  6, 2020 16:59:47.482466000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"294","Jun  6, 2020 16:59:47.483191000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"295","Jun  6, 2020 16:59:47.484035000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"296","Jun  6, 2020 16:59:47.484769000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"297","Jun  6, 2020 16:59:47.485609000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"298","Jun  6, 2020 16:59:47.486302000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"299","Jun  6, 2020 16:59:47.487106000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"300","Jun  6, 2020 16:59:47.487842000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"301","Jun  6, 2020 16:59:47.488700000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"302","Jun  6, 2020 16:59:47.489451000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"303","Jun  6, 2020 16:59:47.490435000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"304","Jun  6, 2020 16:59:47.491241000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"305","Jun  6, 2020 16:59:47.492144000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"306","Jun  6, 2020 16:59:47.492960000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"307","Jun  6, 2020 16:59:47.553994000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"308","Jun  6, 2020 16:59:47.554957000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"309","Jun  6, 2020 16:59:47.560909000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"310","Jun  6, 2020 16:59:47.561901000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"311","Jun  6, 2020 16:59:47.572639000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:16",,,,,,,,,
"312","Jun  6, 2020 16:59:47.573036000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:16","192.168.137.1","224.0.0.22","2",,,,,,
"313","Jun  6, 2020 16:59:47.591947000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"314","Jun  6, 2020 16:59:47.594103000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"315","Jun  6, 2020 16:59:47.606791000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"316","Jun  6, 2020 16:59:47.607577000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"317","Jun  6, 2020 16:59:47.639633000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","47",
"318","Jun  6, 2020 16:59:47.640726000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","47",
"319","Jun  6, 2020 16:59:47.641961000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","85",
"320","Jun  6, 2020 16:59:47.642856000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","85",
"321","Jun  6, 2020 16:59:47.681798000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","47",
"322","Jun  6, 2020 16:59:47.682715000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","85",
"323","Jun  6, 2020 16:59:47.683682000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","47",
"324","Jun  6, 2020 16:59:47.684316000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","85",
"325","Jun  6, 2020 16:59:47.685701000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"49972","5355","41",
"326","Jun  6, 2020 16:59:47.685833000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"49972","5355","41",
"327","Jun  6, 2020 16:59:47.747154000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"53139","5355","33",
"328","Jun  6, 2020 16:59:47.748725000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"57973","5355","37",
"329","Jun  6, 2020 16:59:47.749097000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"57191","5355","33",
"330","Jun  6, 2020 16:59:47.749375000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"57963","5355","37",
"331","Jun  6, 2020 16:59:47.767091000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"50354","5355","37",
"332","Jun  6, 2020 16:59:47.767705000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"57739","5355","37",
"333","Jun  6, 2020 16:59:47.933617000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:16","192.168.137.1","224.0.0.22","2",,,,,,
"334","Jun  6, 2020 16:59:47.934766000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:16",,,,,,,,,
"335","Jun  6, 2020 16:59:47.960137000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:7f:ff:fa","192.168.137.1","239.255.255.250","17",,,"49982","1900","145",
"336","Jun  6, 2020 16:59:47.996209000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","ff:ff:ff:ff:ff:ff","192.168.137.1","255.255.255.255","17",,,"68","67","308",
"337","Jun  6, 2020 16:59:47.996427000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:16",,,,,,,,,
"338","Jun  6, 2020 16:59:48.005407000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","ff:ff:ff:ff:ff:ff","192.168.137.1","255.255.255.255","17",,,"67","68","308",
"339","Jun  6, 2020 16:59:48.312836000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","43",
"340","Jun  6, 2020 16:59:48.313780000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","43",
"341","Jun  6, 2020 16:59:48.321780000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","39",
"342","Jun  6, 2020 16:59:48.323088000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","43",
"343","Jun  6, 2020 16:59:48.324238000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","43",
"344","Jun  6, 2020 16:59:48.325163000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","39",
"345","Jun  6, 2020 16:59:48.326326000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","43",
"346","Jun  6, 2020 16:59:48.327568000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","43",
"347","Jun  6, 2020 16:59:48.328810000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","39",
"348","Jun  6, 2020 16:59:48.329718000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","39",
"349","Jun  6, 2020 16:59:48.330949000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","43",
"350","Jun  6, 2020 16:59:48.332484000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","43",
"351","Jun  6, 2020 16:59:48.336491000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","39",
"352","Jun  6, 2020 16:59:48.337431000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","39",
"353","Jun  6, 2020 16:59:48.338440000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","43",
