frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved
"52","Jun 14, 2020 10:25:51.474761000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5df0d51a4de6220a3df4f8d2361383d093460303a7493a4889006ffae411729be86f09d4c23b2216914f80b08b517bc36b1ba049fbf8e0720c30d774564d0727f3cf9102c7ae6faecfb2ffab1f30ff5f9d05fe18bbf9346000ff762bd761250919812","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"53","Jun 14, 2020 10:25:51.499736000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5df0df02a08697d4980a08148725adbc854af47e82de4f0d944c64e0cc5a9cf09581a74f670f534942c569dbcd89b8db54a03","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"54","Jun 14, 2020 10:25:51.992853000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5df0e2ac4b71a4a36da313b5a99c6c018bda6303a7493a4889006ffae411729be86f0075e0f70473c5e7aadba1b9f8124a0e23b9d9d70b433c653623a7dba8d82352c5dda988cedcd4b82518529be8a953a097b216d03ae8ba57e0546cb0fd43a514a","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"55","Jun 14, 2020 10:25:52.011559000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5df0d26a65d8aecc46e714ae7219aae93e9ac47e82de4f0d944c64e0cc5a9cf09581a3142ca8498e62c7448396bd9674449b7","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"56","Jun 14, 2020 10:25:52.382797000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5df0e2a5f6643b31b51ff41540d3727309795e3fafc8f5abaada60b30ee7a1337a1a12a6801db9231a6621d087d74c5b46743e431c887066711a768685c068623c6dffc1c463cdbe7b0dd5282cc7f642c6612","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"57","Jun 14, 2020 10:25:52.406996000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5df0e1dc73759f3309ecae21c2f7be590bd28166f46b53d135888041d47264767de8a19502c8deec55167853dbed1f658491e","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"58","Jun 14, 2020 10:25:52.600521000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5df0e98e2900dd8e6bda2cc53f019efa725c9303a7493a4889006ffae411729be86f086bef580cb6f0bb29aedfbe01caec7577662481d8112694aa9f7e6abea345cf91adc539056699296703613a56e0e245b9b739f4f4480e9b584f60b075aca1f66","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"59","Jun 14, 2020 10:25:52.626127000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5df0e46337ddd7e5f7dd25e78fa2bbe89c39847e82de4f0d944c64e0cc5a9cf09581abbb4f8f467e9caba7387b87d69b9da97","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"60","Jun 14, 2020 10:25:53.013690000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5df0eb8f88c48cdcd33205d8129a5710fe953303a7493a4889006ffae411729be86f0962b389f65e5faa166b60f386c1b4259573635cac9891ab256592a3539301c938d9c025a656702ed60b9e5cb85064abab31006d9403964fbf4a15dae88994479","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"61","Jun 14, 2020 10:25:53.035845000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5df0e077963b29f91af7c2376e9ed939e3f2e47e82de4f0d944c64e0cc5a9cf09581aaea5c40899bd3bf14ad317cb8cff26b1","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
