frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved
"37","Jun 14, 2020 10:19:59.313083000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5ddaca8c5b4704780c14a162492a4cd583026303a7493a4889006ffae411729be86f06f7987315161d3371e3f9f8a7ae5637d161f1787007a74cbb0b84a474820bd76841d78428e88623128429265912d64b1038a35a957234eca23d9c4a88315336f","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"38","Jun 14, 2020 10:19:59.337316000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5ddad7662f8d1e09f94a68a22c75c382a2af647e82de4f0d944c64e0cc5a9cf09581a9d0cbfcf39531164aa75166b69a2ee8c","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"39","Jun 14, 2020 10:20:00.067126000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5ddaef04c3b5917053794b38df4267a4ed5c2e3fafc8f5abaada60b30ee7a1337a1a13519c12b088039c1dd25836649339d60883c844841110419c22a7c7edd1de432d3b661344cb4112cd76862f2cbf9375e","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"40","Jun 14, 2020 10:20:00.141485000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5ddae7d6e8f5e78f1c6646bcfd3bcd00aa60923603ecd7d493968755248ef7c206d35b64381624bf8767618377d8926ed50f5","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"41","Jun 14, 2020 10:20:00.438705000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5ddae2ad9f256a458954fc7dec222b91ac961303a7493a4889006ffae411729be86f054ff6ef36b72aa2d3a601aa8c109c3bbd0dfa74cc7c85e63391c0e19618ffb063a516183ae371f19609b70e875c4ccf27b372725c02dac6e7afaac5f7e3f5e92","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"42","Jun 14, 2020 10:20:00.463841000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5ddae80583c5a3f6b3444b163ac8231bbe00847e82de4f0d944c64e0cc5a9cf09581a625681d3cc8ae397dd4fe1d4c9f9f6d6","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"43","Jun 14, 2020 10:20:00.954100000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5ddafe39e69efe93d4c8a6e2bfb1fe8e270cb303a7493a4889006ffae411729be86f0bf5e34c3e7e791d206c346030c967052239324e06af20c34343c305abc98a512dd244602a11aacea8c5f7985ed08f66400211d08030e828b32b64182dc2c6e93","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"44","Jun 14, 2020 10:20:00.976846000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5ddaeeaaba60840066b0929fcb5280e5afa9e47e82de4f0d944c64e0cc5a9cf09581a9744499020f2b025499f966520307b35","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"45","Jun 14, 2020 10:20:01.285456000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5ddafe592c7f8a9f76ca4fc3c01916c138db1e3fafc8f5abaada60b30ee7a1337a1a13519c12b088039c1dd25836649339d60aef941e95dfe6c03ce351a9d1a42246cc6f76351e5dadd821c7bd761736f97b9","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"46","Jun 14, 2020 10:20:01.370322000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5ddaf4b6be6e1f59951c8f80d594ef0e368c61049b31991ef578f1d34f66873194b573fe35cf71b7790592f6eb6bcb025024c","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"47","Jun 14, 2020 10:20:01.463185000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5ddafa049a27db96221ccfdcce192b6a11fb0303a7493a4889006ffae411729be86f0b17b22ac0230e726e93750dc16f00e581895ba29bd4e7ca116cd21b35ca3a8a8ff066cf5c9481bd6cc76750e832623e9607a21c2b5c5f5a08d3f9e2e8b7ed00d","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"48","Jun 14, 2020 10:20:01.487957000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5ddaf7321cc892b06a470b1f6f72111e013a247e82de4f0d944c64e0cc5a9cf09581a306570bcac666f3a855dde6c76bcf4d2","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"49","Jun 14, 2020 10:20:01.997073000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5ddb0d61e5303fd9429e39cc3597463584e06303a7493a4889006ffae411729be86f096ca0318c7d591a138e4acabcc8dc375a94540cbcdd48c3aaaa2c545de143b736705f6462de838279d20e30d8ea10f91d7bac69f8d2f886078da13db91a9581e","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"50","Jun 14, 2020 10:20:02.004470000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5ddafd7f946076b4127a6a73f75f96e4b9a0d47e82de4f0d944c64e0cc5a9cf09581aee1e1957e083b8beda898d37f1596f84","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"51","Jun 14, 2020 10:20:02.508834000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5ddb077368ce7a43570f78673bab08dcc78a0e3fafc8f5abaada60b30ee7a1337a1a13519c12b088039c1dd25836649339d60e79abcf4699abf6995946def278c3be9fc5ac2a102a5ebebb0e8ae5c7a68483f","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"52","Jun 14, 2020 10:20:02.599459000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5ddb02190405d34e348b14089bb8b85b3ed5917b9c2d2c65ad2ba5ba8e56b2dd2429fb9957a37a9b95f7dde669b6a26aa5d94","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"53","Jun 14, 2020 10:20:02.999025000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5ddb18f50f3a562661a8011c4784a8132092f303a7493a4889006ffae411729be86f07a25217a450f779462b50cc5d5dcd2edc6e97cf74d7478adfe3fd2ea9f6d592d040e9a53f604a397d5505494d1d03ece0269bf5d217ba1ceb71b47731b6f2dfa","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"54","Jun 14, 2020 10:20:03.024183000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5ddb035b8ad44121d2efa82ef2d1b2fc6c8c147e82de4f0d944c64e0cc5a9cf09581a3c2ce14cb51bbace2d8243b2ff192a7c","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"55","Jun 14, 2020 10:20:03.685017000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5ddb1dba95e6c27a02934df4cbb5066ff45aae3fafc8f5abaada60b30ee7a1337a1a13519c12b088039c1dd25836649339d60d7776a87d70bae2cfc3aedcb0db632ce3e7c6af0ad5c80a26f95b03f36737dc8","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"56","Jun 14, 2020 10:20:03.728851000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5ddb1f38360315204ddfa327a5bb9ace53edcda47543201f21035cb26b37d8a89ebc6a20da91ceeabaab0d0dadddc36778f1a","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"57","Jun 14, 2020 10:20:04.022375000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5ddb1456057d0594ac6b14c21b414c60dd2f8303a7493a4889006ffae411729be86f03a56b11a84aee37b96dbb6888a340d96c4e4b06a45a290a3a8924d48852370fca81165d1aebaecfdeb59515df29b1a5d8c9315e25c766c68183aaa4e61a14d99","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"58","Jun 14, 2020 10:20:04.047670000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5ddb24e0db928272821a3a33cbd3650a945ac47e82de4f0d944c64e0cc5a9cf09581a4c4496ee29452c48fd84abb95132f108","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"59","Jun 14, 2020 10:20:05.358410000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5ddb3a863ae6a90d0cf90a0930210b539c7ae303a7493a4889006ffae411729be86f0428b9e3dcb316ca470d39f0eb8528b572270dd389d56ecf288fff82f609989e362ec8bb3b88bdc6ba6ee6815d6bd85c45ecd7dfa153a6e668e5350f6f36d3ff6","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"60","Jun 14, 2020 10:20:05.429679000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5ddb39bf9b06431d0a34b200a07ed83c9444047e82de4f0d944c64e0cc5a9cf09581a258b80d03e9ae788dbc466084e47952d","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"61","Jun 14, 2020 10:20:06.382932000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5ddb479570c82f319eb2995ac583a913ca4fa303a7493a4889006ffae411729be86f018d7401b76d478217ce743f848aa9008a2efbb85ea6e9d9e8fd60446a2cf6ca553f94fa5e549dbaf187063a39a052428b2a20523dbe299a521af49000fbc96e9","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
