frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved,tcp.srcport,tcp.dstport,tcp.len
"154","Jun 17, 2020 09:48:14.772303000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"155","Jun 17, 2020 09:48:14.776149000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"156","Jun 17, 2020 09:48:14.780434000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"157","Jun 17, 2020 09:48:14.784486000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"158","Jun 17, 2020 09:48:14.794276000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"159","Jun 17, 2020 09:48:14.794365000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"160","Jun 17, 2020 09:48:14.821015000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"161","Jun 17, 2020 09:48:14.821067000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"162","Jun 17, 2020 09:48:14.845515000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"163","Jun 17, 2020 09:48:14.845601000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"164","Jun 17, 2020 09:48:14.867732000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"165","Jun 17, 2020 09:48:14.874690000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"166","Jun 17, 2020 09:48:14.878652000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"167","Jun 17, 2020 09:48:14.882789000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"168","Jun 17, 2020 09:48:14.886806000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"169","Jun 17, 2020 09:48:14.896455000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"170","Jun 17, 2020 09:48:14.896540000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"171","Jun 17, 2020 09:48:14.914957000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"172","Jun 17, 2020 09:48:14.915004000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"173","Jun 17, 2020 09:48:14.946917000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
