frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved,tcp.srcport,tcp.dstport,tcp.len
"78","Jun  8, 2020 09:52:48.287106000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51060","1418"
"79","Jun  8, 2020 09:52:48.287130000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51060","1418"
"80","Jun  8, 2020 09:52:48.287297000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","172.217.17.65","6",,,,,,"Zyxel Communications Corporation","51060","443","0"
"81","Jun  8, 2020 09:52:48.288200000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51060","1418"
"82","Jun  8, 2020 09:52:48.288225000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51060","1001"
"83","Jun  8, 2020 09:52:48.288276000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","172.217.17.65","6",,,,,,"Zyxel Communications Corporation","51060","443","0"
"84","Jun  8, 2020 09:52:48.307349000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"55680","1900","344","Zyxel Communications Corporation",,,
"85","Jun  8, 2020 09:52:48.368230000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","172.217.17.65","6",,,,,,"Zyxel Communications Corporation","51060","443","64"
"86","Jun  8, 2020 09:52:48.381259000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","172.217.17.65","6",,,,,,"Zyxel Communications Corporation","51060","443","565"
"87","Jun  8, 2020 09:52:48.381369000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","172.217.17.65","6",,,,,,"Zyxel Communications Corporation","51060","443","1368"
