frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved,tcp.srcport,tcp.dstport,tcp.len
"54","Jun  8, 2020 09:41:45.779312000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"59843","1900","399","Zyxel Communications Corporation",,,
"55","Jun  8, 2020 09:41:45.878491000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"42455","1900","409","Zyxel Communications Corporation",,,
"56","Jun  8, 2020 09:41:45.980635000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"42455","1900","409","Zyxel Communications Corporation",,,
"57","Jun  8, 2020 09:41:46.005518000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","01:00:5e:00:00:fb","192.168.1.182","224.0.0.251","17",,,"5353","5353","182","Tp-Link Technologies Co.,Ltd.",,,
"58","Jun  8, 2020 09:41:46.005645000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","33:33:00:00:00:fb",,,,,,"5353","5353","182","Tp-Link Technologies Co.,Ltd.",,,
"59","Jun  8, 2020 09:41:46.094630000 Mitteleuropäische Sommerzeit","f4:0f:24:27:af:24","01:00:5e:00:00:fb","192.168.1.213","224.0.0.251","17",,,"5353","5353","182","Apple, Inc.",,,
"60","Jun  8, 2020 09:41:46.097012000 Mitteleuropäische Sommerzeit","f4:0f:24:27:af:24","33:33:00:00:00:fb",,,,,,"5353","5353","182","Apple, Inc.",,,
"61","Jun  8, 2020 09:41:50.009887000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","01:00:5e:00:00:fb","192.168.1.182","224.0.0.251","17",,,"5353","5353","182","Tp-Link Technologies Co.,Ltd.",,,
"62","Jun  8, 2020 09:41:50.010000000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","33:33:00:00:00:fb",,,,,,"5353","5353","182","Tp-Link Technologies Co.,Ltd.",,,
"63","Jun  8, 2020 09:41:50.074871000 Mitteleuropäische Sommerzeit","f4:0f:24:27:af:24","01:00:5e:00:00:fb","192.168.1.213","224.0.0.251","17",,,"5353","5353","182","Apple, Inc.",,,
"64","Jun  8, 2020 09:41:50.083192000 Mitteleuropäische Sommerzeit","f4:0f:24:27:af:24","33:33:00:00:00:fb",,,,,,"5353","5353","182","Apple, Inc.",,,
"65","Jun  8, 2020 09:41:50.281022000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","81.161.59.127","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","80","51031","0"
"66","Jun  8, 2020 09:41:50.281087000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","81.161.59.127","6",,,,,,"Zyxel Communications Corporation","51031","80","0"
"67","Jun  8, 2020 09:41:50.686817000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","ff:ff:ff:ff:ff:ff",,,,,,,,,"Zyxel Communications Corporation",,,
"68","Jun  8, 2020 09:41:51.376358000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","81.161.59.87","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","80","50976","279"
